id,datetime,message,message_id,category_id,repetition_datetime,repetition_count
610,2024-01-11T03:01:25Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
611,2024-01-11T19:21:29Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
612,2024-01-11T19:21:38Z,Internetverbindung wurde getrennt.,23,2,,
613,2024-01-11T19:21:38Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
614,2024-01-11T19:21:49Z,DSL-Synchronisierung beginnt (Training).,12,2,,
615,2024-01-11T19:24:09Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
616,2024-01-11T19:24:43Z,PPPoE-Fehler: Zeitüberschreitung. pado: hostuniq mismatch,41,2,,
617,2024-01-11T19:24:56Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-01-11T19:24:54Z,4
618,2024-01-11T19:24:56Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.9.196.37, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
619,2024-01-14T03:01:34Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-01-12T03:01:30Z,4
620,2024-01-14T08:11:23Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
621,2024-01-14T08:11:32Z,Internetverbindung wurde getrennt.,23,2,,
622,2024-01-14T08:11:32Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
623,2024-01-14T08:11:42Z,DSL-Synchronisierung beginnt (Training).,12,2,,
624,2024-01-14T08:14:02Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
625,2024-01-14T08:14:09Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0028812164 bad form,34,2,,
626,2024-01-14T08:15:11Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-01-14T08:15:09Z,3
627,2024-01-14T08:15:12Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.9.196.126, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
628,2024-01-14T10:18:50Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
629,2024-01-14T10:19:00Z,Internetverbindung wurde getrennt.,23,2,,
630,2024-01-14T10:19:00Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
631,2024-01-14T10:19:11Z,DSL-Synchronisierung beginnt (Training).,12,2,,
632,2024-01-14T10:21:31Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
633,2024-01-14T10:21:37Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0028868847 bad form,34,2,,
634,2024-01-14T10:22:33Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
635,2024-01-14T10:22:40Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-01-14T10:22:38Z,4
636,2024-01-14T10:22:41Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.9.196.126, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
637,2024-01-28T04:01:48Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
638,2024-01-28T04:04:44Z,DSL-Synchronisierung beginnt (Training).,12,2,,
639,2024-01-28T04:06:59Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
640,2024-01-28T04:07:09Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0039351984 bad form,34,2,,
641,2024-01-28T04:08:12Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-01-28T04:08:09Z,4
642,2024-01-28T04:08:12Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 84.58.90.33, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
643,2024-01-28T04:08:14Z,Die Systemzeit wurde erfolgreich aktualisiert von Zeitserver 92.50.117.49.,2104,1,,
644,2024-01-28T04:24:00Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
645,2024-01-28T04:24:11Z,Internetverbindung wurde getrennt.,23,2,,
646,2024-01-28T04:24:11Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
647,2024-01-28T04:24:21Z,DSL-Synchronisierung beginnt (Training).,12,2,,
648,2024-01-28T04:26:41Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
649,2024-01-28T04:27:15Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-01-28T04:27:12Z,4
650,2024-01-28T04:27:15Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.0.208.58, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
651,2024-01-28T07:41:56Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
652,2024-01-28T10:35:14Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
653,2024-01-28T10:35:24Z,Internetverbindung wurde getrennt.,23,2,,
654,2024-01-28T10:35:24Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
655,2024-01-28T10:36:28Z,DSL-Synchronisierung beginnt (Training).,12,2,,
656,2024-01-28T10:38:58Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
657,2024-01-28T10:39:05Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0039510976 bad form,34,2,,
658,2024-01-28T10:40:07Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-01-28T10:40:05Z,4
659,2024-01-28T10:40:08Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 145.254.45.13, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
660,2024-01-28T20:22:14Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-01-28T14:07:05Z,2
661,2024-01-29T02:06:00Z,Internetverbindung wurde getrennt.,23,2,,
662,2024-01-29T02:06:00Z,Zeitüberschreitung bei der PPP-Aushandlung.,36,2,,
663,2024-01-29T02:06:28Z,PPPoE-Fehler: Zeitüberschreitung. ,41,2,2024-01-29T02:06:14Z,2
664,2024-01-29T02:06:32Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
665,2024-01-29T02:11:36Z,Freigabe als Exposed Host auf 192.168.178.2 (firewall) entfernt.,2063,1,,
666,2024-01-29T02:13:48Z,DSL-Synchronisierung beginnt (Training).,12,2,,
667,2024-01-29T02:16:03Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
668,2024-01-29T02:16:30Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-01-29T02:16:28Z,4
669,2024-01-29T02:16:30Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 84.56.75.93, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
670,2024-01-29T02:16:31Z,Freigabe als Exposed Host auf 192.168.178.2 (firewall) hinzugefügt.,2062,1,,
671,2024-01-29T03:00:37Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
672,2024-01-29T03:09:36Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
673,2024-01-29T03:09:45Z,Internetverbindung wurde getrennt.,23,2,,
674,2024-01-29T03:09:45Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
675,2024-01-29T03:09:51Z,DSL-Synchronisierung beginnt (Training).,12,2,,
676,2024-01-29T03:12:10Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
677,2024-01-29T03:12:20Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0040073398 bad form,34,2,,
678,2024-01-29T03:13:22Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-01-29T03:13:20Z,4
679,2024-01-29T03:13:23Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.6.240.143, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
680,2024-01-29T03:46:14Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
681,2024-01-29T03:46:23Z,Internetverbindung wurde getrennt.,23,2,,
682,2024-01-29T03:46:23Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
683,2024-01-29T03:47:09Z,DSL-Synchronisierung beginnt (Training).,12,2,,
684,2024-01-29T03:47:38Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 80884/29581 kbit/s).,11,2,,
685,2024-01-29T03:47:45Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0040105512 bad form,34,2,,
686,2024-01-29T03:47:50Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
687,2024-01-29T03:49:08Z,DSL-Synchronisierung beginnt (Training).,12,2,,
688,2024-01-29T03:51:23Z,Freigabe als Exposed Host auf 192.168.178.2 (firewall) entfernt.,2063,1,,
689,2024-01-29T03:51:46Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 99999/36999 kbit/s).,11,2,,
690,2024-01-29T03:51:56Z,PPPoE-Fehler: Zeitüberschreitung. pads: hostuniq mismatch,41,2,,
691,2024-01-29T03:52:24Z,PPPoE-Fehler: Zeitüberschreitung. ,41,2,2024-01-29T03:52:10Z,2
692,2024-01-29T03:52:34Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0040111531 bad form,34,2,,
693,2024-01-29T03:53:38Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-01-29T03:53:35Z,4
694,2024-01-29T03:53:38Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 84.58.90.98, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
695,2024-01-29T03:53:38Z,Freigabe als Exposed Host auf 192.168.178.2 (firewall) hinzugefügt.,2062,1,,
696,2024-02-02T03:00:47Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-01-29T09:27:08Z,10
697,2024-02-03T02:39:14Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
698,2024-02-03T02:39:24Z,Internetverbindung wurde getrennt.,23,2,,
699,2024-02-03T02:39:24Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
700,2024-02-03T02:39:29Z,DSL-Synchronisierung beginnt (Training).,12,2,,
701,2024-02-03T02:41:48Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109996/36999 kbit/s).,11,2,,
702,2024-02-03T02:42:37Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-02-03T02:42:34Z,5
703,2024-02-03T02:42:37Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.72.90.160, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
704,2024-02-18T03:01:24Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-02-03T03:00:50Z,23
705,2024-02-18T04:57:23Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
706,2024-02-18T04:57:34Z,Internetverbindung wurde getrennt.,23,2,,
707,2024-02-18T04:57:34Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
708,2024-02-18T04:57:43Z,DSL-Synchronisierung beginnt (Training).,12,2,,
709,2024-02-18T05:00:03Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109996/36999 kbit/s).,11,2,,
710,2024-02-18T05:00:10Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0055534425 bad form,34,2,,
711,2024-02-18T05:01:13Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-02-18T05:01:10Z,5
712,2024-02-18T05:01:14Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 178.3.63.240, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
713,2024-02-26T13:51:53Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-02-18T05:51:33Z,13
714,2024-02-26T15:12:33Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
715,2024-02-26T15:12:43Z,Internetverbindung wurde getrennt.,23,2,,
716,2024-02-26T15:12:43Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
717,2024-02-26T15:12:53Z,DSL-Synchronisierung beginnt (Training).,12,2,,
718,2024-02-26T15:15:11Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109996/36999 kbit/s).,11,2,,
719,2024-02-26T15:15:18Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0061933261 bad form,34,2,,
720,2024-02-26T15:16:22Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-02-26T15:16:19Z,4
721,2024-02-26T15:16:22Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.201.91.226, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
722,2024-03-03T03:01:57Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-02-27T03:01:45Z,7
723,2024-03-03T17:59:52Z,Internetverbindung wurde getrennt.,23,2,,
724,2024-03-03T17:59:52Z,Zeitüberschreitung bei der PPP-Aushandlung.,36,2,,
725,2024-03-03T18:00:39Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. Terminated LCP,34,2,,
726,2024-03-03T18:03:49Z,Zeitüberschreitung bei der PPP-Aushandlung.,36,2,2024-03-03T18:02:39Z,2
727,2024-03-03T18:04:03Z,PPPoE-Fehler: Zeitüberschreitung. ,41,2,,
728,2024-03-03T18:05:42Z,Freigabe als Exposed Host auf 192.168.178.2 (firewall) entfernt.,2063,1,,
729,2024-03-03T18:17:54Z,PPPoE-Fehler: Zeitüberschreitung. ,41,2,,
730,2024-03-03T18:27:09Z,DSL-Synchronisierung beginnt (Training).,12,2,,
731,2024-03-03T18:29:23Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
732,2024-03-03T18:29:42Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109996/36999 kbit/s).,11,2,,
733,2024-03-03T18:29:49Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0066683680 bad form,34,2,,
734,2024-03-03T18:30:53Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-03-03T18:30:50Z,4
735,2024-03-03T18:30:53Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 88.65.90.132, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
736,2024-03-03T18:30:55Z,Die Systemzeit wurde erfolgreich aktualisiert von Zeitserver 194.58.203.148.,2104,1,,
737,2024-03-03T18:32:04Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2 gescheitert (ungültige Sitzungskennung). Zur Sicherheit werden alle noch gültigen Sitzungen zur IP-Adresse 192.168.178.2 beendet.,503,1,,
738,2024-03-05T10:45:00Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-03-03T18:32:05Z,5
739,2024-03-05T10:45:27Z,Die FRITZ!Box-Einstellungen wurden über die Benutzeroberfläche geändert.,502,1,,
740,2024-03-05T10:45:34Z,Internetverbindung wurde getrennt.,23,2,,
741,2024-03-05T10:45:34Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,,
742,2024-03-05T10:45:37Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.200.175.134, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
743,2024-03-05T10:49:33Z,DSL-Synchronisierung beginnt (Training).,12,2,,
744,2024-03-05T10:51:53Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109996/36999 kbit/s).,11,2,,
745,2024-03-05T10:52:00Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0068016993 bad form,34,2,,
746,2024-03-05T10:52:08Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2 gescheitert (ungültige Sitzungskennung). Zur Sicherheit werden alle noch gültigen Sitzungen zur IP-Adresse 192.168.178.2 beendet.,503,1,,
747,2024-03-05T10:52:13Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
748,2024-03-05T10:53:03Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-03-05T10:53:01Z,3
749,2024-03-05T10:53:04Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.72.90.190, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
750,2024-03-05T10:53:06Z,Die Systemzeit wurde erfolgreich aktualisiert von Zeitserver 212.99.225.86.,2104,1,,
751,2024-03-05T12:54:21Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-03-05T10:54:24Z,2
752,2024-03-05T12:55:13Z,Die FRITZ!Box-Einstellungen wurden über die Benutzeroberfläche geändert.,502,1,,
753,2024-03-15T03:00:57Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-03-06T03:00:36Z,10
754,2024-03-15T13:34:48Z,Internettelefonie mit 0725156619 über arcor.de war nicht erfolgreich. Ursache: Temporarily not Available (480),78,3,,
755,2024-03-20T03:00:34Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-03-16T03:00:34Z,5
756,2024-03-21T02:54:28Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
757,2024-03-21T02:54:38Z,Internetverbindung wurde getrennt.,23,2,,
758,2024-03-21T02:54:39Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: 4.0,74,3,,
759,2024-03-21T02:54:49Z,DSL-Synchronisierung beginnt (Training).,12,2,,
760,2024-03-21T02:57:10Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 111856/36999 kbit/s).,11,2,,
761,2024-03-21T02:57:16Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0080318889 bad form,34,2,,
762,2024-03-21T02:58:19Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-03-21T02:58:17Z,4
763,2024-03-21T02:58:20Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 145.254.45.43, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
764,2024-03-21T03:00:35Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
765,2024-03-22T02:32:52Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
766,2024-03-22T02:33:03Z,Internetverbindung wurde getrennt.,23,2,,
767,2024-03-22T02:33:03Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: 4.0,74,3,,
768,2024-03-22T02:33:07Z,DSL-Synchronisierung beginnt (Training).,12,2,,
769,2024-03-22T02:35:27Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109996/36999 kbit/s).,11,2,,
770,2024-03-22T02:35:54Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-03-22T02:35:52Z,4
771,2024-03-22T02:35:54Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.200.244.174, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
772,2024-03-23T03:00:35Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-03-22T03:00:34Z,2
773,2024-03-23T21:28:42Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
774,2024-03-23T21:28:53Z,Internetverbindung wurde getrennt.,23,2,,
775,2024-03-23T21:28:53Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
776,2024-03-23T21:29:06Z,DSL-Synchronisierung beginnt (Training).,12,2,,
777,2024-03-23T21:31:27Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109996/36999 kbit/s).,11,2,,
778,2024-03-23T21:31:34Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0083055448 bad form,34,2,,
779,2024-03-23T21:32:37Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-03-23T21:32:34Z,3
780,2024-03-23T21:32:37Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.200.244.174, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
781,2024-03-27T03:00:34Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-03-24T03:00:34Z,4
782,2024-03-27T07:13:52Z,DSL-Synchronisierung beginnt (Training).,12,2,,
783,2024-03-27T07:15:40Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2 gescheitert (ungültige Sitzungskennung). Zur Sicherheit werden alle noch gültigen Sitzungen zur IP-Adresse 192.168.178.2 beendet.,503,1,,
784,2024-03-27T07:15:45Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
785,2024-03-27T07:16:10Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109996/36999 kbit/s).,11,2,,
786,2024-03-27T07:16:17Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0086412135 bad form,34,2,,
787,2024-03-27T07:17:20Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-03-27T07:17:18Z,4
788,2024-03-27T07:17:21Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 2.200.175.217, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
789,2024-03-27T07:17:23Z,Die Systemzeit wurde erfolgreich aktualisiert von Zeitserver 193.231.242.131.,2104,1,,
790,2024-04-30T02:00:35Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-03-28T03:00:34Z,36
791,2024-04-30T08:06:13Z,Internettelefonie mit 0725156984 über arcor.de war nicht erfolgreich. Ursache: Temporarily not Available (480),78,3,,
792,2024-05-02T02:00:35Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-01T02:00:35Z,2
793,2024-05-02T15:57:32Z,DSL antwortet nicht (Keine DSL-Synchronisierung).,10,2,,
794,2024-05-02T15:57:42Z,Internetverbindung wurde getrennt.,23,2,,
795,2024-05-02T15:57:42Z,Abmeldung der Internetrufnummer 072513919518 war nicht erfolgreich. Ursache: DNS-Fehler,75,3,,
796,2024-05-02T15:57:57Z,DSL-Synchronisierung beginnt (Training).,12,2,,
797,2024-05-02T16:00:26Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109996/36999 kbit/s).,11,2,,
798,2024-05-02T16:00:53Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-02T16:00:51Z,2
799,2024-05-02T16:00:54Z,"Internetverbindung wurde erfolgreich hergestellt. IP-Adresse: 92.211.143.144, DNS-Server: 176.95.16.250 und 176.95.16.251, Gateway: 84.59.211.1, Breitband-PoP: BSLCOS00101",24,2,,
800,2024-05-05T02:00:35Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,2024-05-03T02:00:35Z,3
801,2024-05-05T20:03:04Z,Internetverbindung wurde getrennt.,23,2,,
802,2024-05-05T20:03:04Z,Zeitüberschreitung bei der PPP-Aushandlung.,36,2,,
803,2024-05-05T20:03:41Z,Internetverbindung IPv6: AFTR konnte nicht bezogen werden: Grund 7 (got no aftr),803,2,2024-05-05T20:03:17Z,2
804,2024-05-05T20:04:38Z,PPPoE-Fehler: Zeitüberschreitung. ,41,2,2024-05-05T20:03:55Z,4
805,2024-05-05T20:07:12Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
806,2024-05-05T20:08:52Z,Freigabe als Exposed Host auf 192.168.178.2 (firewall) entfernt.,2063,1,,
807,2024-05-05T20:09:56Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
808,2024-05-05T20:12:54Z,DSL-Synchronisierung beginnt (Training).,12,2,,
809,2024-05-05T20:13:53Z,Anmeldung an der FRITZ!Box-Benutzeroberfläche von IP-Adresse 192.168.178.2.,500,1,,
810,2024-05-05T20:15:13Z,DSL ist verfügbar (DSL-Synchronisierung besteht mit 109914/36999 kbit/s).,11,2,,
811,2024-05-05T20:15:20Z,Anmeldung beim Internetanbieter ist fehlgeschlagen. 0014 PXYMUN18 0119721083 bad form,34,2,,
